3802, 2019-3 ,1389,8.8,社会学|人类学|城市研究|社会|美国|城市|民族志|社科
3803, 2019-11 ,322,8,社会学|社会|纪实|非虚构|经济学|美国|经济|2019
3804, 2018-12-1 ,174,8.4,社会学|教育社会学|社会学和人类学|中国|教育
3805, 2018-7 ,3846,8.6,社会学|纪实|美国|社会分层|城市研究|社会|美国研究|非虚构
3806, 2008-3 ,613,9.4,女性主义|性别研究|社会学|女权主义|女性|文化研究|性別|社会
3807, 2016-7 ,8595,8.8,社会学|经济学|城市研究|中国|城市|社会科学|经济|城市规划
3808, 1994-9-1 ,2268,8.5,社会学|人类学|田野调查|社会|美国|怀特|汉译世界学术名著丛书
3809, 2021-4 ,16,6.8,社会学|通识类|美国|社會學|科普|北京大学出版社|新译本|素材
3810, 2019-1-30 ,182,8.5,社会学|人类学|工作|文化研究|美国|流行财经读物|台版|繁体
3811, 2014-5 ,9652,8.8,女性|女性主义|社会学|纪实|社会|普利策|生存现状|人文
3812, 2017-9 ,6817,7.9,女性|纪实|日本|社会学|NHK|社会|贫穷|纪实文学
3813, 2018-2 ,842,9,社会学|政治学|中国|文化研究|人文|社会|三联|好书，值得一读
3814, 2014-3 ,12856,8.3,纪实|日本|社会学|社会|孤独死|老龄化|无缘社会|日本NHK特别节目录制组
3815, 2021-6 ,118,9,译文纪实|纪实|社会学|非虚构|日本|老龄化|历史思考|日本研究
3816, 2013-3 ,1201,8.4,社会学|人类学|工人阶级|教育|民族志|英国|社会学人类学|社会
3817, 2020-7 ,644,8,人类学|社会学|文化研究|资本主义|经济学|饮食|奇怪的东西|美国
3818, 2016-4 ,6304,8,教育|思维方式|自我成长|美国|社会学|成长|社会|思维
3819, 2019-1-7 ,766,9.3,社会学|社会学入门|吉登斯|通识类|科普|社会|入门|心理学
3820, 2018-5-1 ,2805,9.2,传播学|社会学|舆论|新闻传播学|沃尔特·李普曼|社会学-新闻传播|新闻传播|社会
3821, 2018-8-1 ,4447,7.7,日本|老龄化|纪实|社会学|NHK|社会|译文纪实|纪实文学
3822, 2015-12 ,307,9.6,社会学|布尔迪厄|布迪厄|社会理论|社会科学|社会|哲学|Bourdieu
3823, 2021-7-8 ,103,7.9,社会学|90后|韩国|韩国文学|纪实文学|青春|商业|豆瓣
3824, 2016-6-1 ,1685,7.6,社会学|女性|田野调查|社会研究|人类学|性别|社会
3825, 2017-4 ,6075,7.8,美国|社会学|回忆录|社会科学|外国文学|社会|好书，值得一读|我想读这本书
3826, 2019-6 ,798,7.3,社会学|美国|社会|阶级|理想国|商业
3827, 2020-4 ,422,8.7,社会学|社会理论|鲍曼|日常生活|理论|2020|教材
3828, 2020-11 ,140,8.3,女性|社会学|女性主义|育儿|社会|心理|世纪文景|***世纪文景***
3829, 2018-1-1 ,831,8.2,社会学|批判理论|社会理论|现代性|法兰克福学派|德国|生活
3830, 2018-7-5 ,690,8,社会学|人类学|时尚|经济社会学|纪实|非虚构|美国
3831, 2011-7 ,9385,8.9,言论自由|大法官|宪政|法律|言论自由|美国|政治|社会学|法学|批评官员的尺度
3832, 2019-7 ,3310,7.4,传播学|社会学|思维|新闻学|真相|社会|新媒体|政治
3833, 2019-8 ,1934,7.7,法医学|死亡|科普|社会学|英国|随笔|英国文学|*北京·中信出版社*
3834, 2017-8 ,1025,9.3,中国政治|政治经济学|政治学|社会学|政治|中国|经济学|社会科学
3835, 2018-7 ,180,9.1,社会学|布尔迪厄|政治社会学|教育社会学|知识分子|教育|法国|Bourdieu
3836, 2014-10-30 ,2016,7.8,日本|消费|社会学|经济学|商业|社会|趋势|经济
3837, 2016-1 ,953,9.2,社会学|性别研究|同性恋|同志|性別|法律|美国|社会
3838, 2021-6 ,106,7.4,医疗|医学|健康|科普|社会科学|社会学|非虚构|历史思考
3839, 2018-12-10 ,390,7.7,格雷厄姆·格林|外国文学|间谍|小说|英国文学|文学|英国|悬疑
3840, 2021-4 ,160,7.5,日本|房地产|经济|金融|纪实|社会|社会学|非虚构
3841, 2018-1 ,579,8.9,社会学|社会分层|政治学|社会科学|权力|政治|阶层|社会
3842, 2017-2 ,1125,8.4,社会学|人类学|阎云翔|乡土中国|中国|民族志|社會學|社会
3843, 2016-1 ,1231,8.9,中国政治|政治学|政治|当代中国|中国研究|社会学|中国|政治社会学
3844, 2003-12-1 ,1377,9.2,社会学|组织社会学|周雪光|组织|管理|社会|组织理论|学术
3845, 2021-1 ,358,8.8,性学|李银河|社会学|心理|入门|历史思考|新经典|福柯
3846, 2012-2-1 ,828,9.2,社会学|经济学|政治学|财政学|中国|财政|经济
3847, 2018-10 ,1293,6.4,日本|社会学|社会|社科|经济学|译文纪实|经济|*上海译文出版社*
3848, 2019-3 ,3638,8.4,女性主义|女性|女权主义|社会学|女权|社会/人类/心理|社会|社科
3849, 2018-1 ,329,8.6,社会学|儿童|人类学|经济社会学|童年研究|美国|哲学|社会史
3850, 2014-5 ,6327,8.8,政治学|政治|社会学|独裁|民主|社会|政治哲学|美国
3851, 2019-10 ,4115,8.7,日本|纪实文学|纪实|非虚构|社会学|英国|英国文学|2019
3852, 2020-11 ,1085,6.5,社会学|社科|社会|理想国|思维|中国|2020|内地
3853, 2020-10-1 ,89,9.3,社会学|方法论|研究方法|方法|社会科学|社会|Methodology|教育学
3854, 2012-1-1 ,1194,8.4,人类学|社会学|项飚|全球化|印度|民族志|劳工|社会
3855, 2018-6-1 ,646,7.9,社会学|教育|教育社会学|社会分层|文化研究|社会|阶层|美国
3856, 2009-6 ,71831,8.6,刘瑜|民主|政治|美国|随笔|社会学|政治学|社会
3857, 2021-7 ,22,7.8,人类学|社会学|民族志|环境史|人文与社会译丛|anthropology|科普|历史思考
3858, 2012-1 ,965,9.5,社会学|政治学|赵鼎新|社会运动|政治社会学|社会学/人类学|政治|方法论
3859, 2021-5 ,212,7.1,女性|纪实|日本|社会学|社会调查|社会|日本文学|非虚构
3860, 2020-5 ,1530,7.5,女性主义|社会学|女性|女权主义|女权|美国|社会|@译本
3861, 2017-5 ,1311,8.2,社会学|社会阶层|美国|教育|社会科学|政治社会学|政治学
3862, 2016-10 ,163,8.7,政治学|马克思主义|王沪宁|政治|政治经济学|马克思|中国|社会学
3863, 2011-8 ,1086,9,社会学|人类学|女性|劳工|台湾|民族志|文化研究
3864, 2018-10 ,820,7.7,社会学|性别研究|女性|田野调查|社会科学|当代中国|婚恋|社会
3865, 2009-4 ,1159,9,社会学|吉登斯|社会学入门|教科书|社会|教材|心理学|英国
3866, 2008-7 ,2583,9.3,政治学|亨廷顿|政治|社会学|政治社会学|国际政治|美国|经典
3867, 2021-4 ,11,7.5,社会学|互联网|社会分层|信息化|社会|美国|福柯|计算机
3868, 2018-2-1 ,539,8.9,社会学|社会理论|现代性|政治哲学|德国|经济学|风险
3869, 2021-1 ,645,8.2,农村|纪实文学|社会学|梁鸿|纪实|社会|中国|非虚构
3870, 2019-5 ,541,8.4,社会学|政治学|政治|经济学|社科|社会|*北京·社会科学文献出版社*
3871, 2014-9 ,3283,7.8,经济学|政治经济学|21世纪资本论|经济|社会学|社会科学|政治学|法国
3872, 2016-1 ,902,8.4,社会学|教育|教育社会学|美国|人类学|社会分层|社会学＆人类学|社会
3873, 2019-6 ,828,7.9,育儿|经济学|教育|家庭教育|社会学|经济|社会|美国
3874, 2020-4 ,455,9.1,反乌托邦|社会学|阿道司·赫胥黎|赫胥黎|英国文学|科幻|小说|文学
3875, 2020-11 ,899,7.3,日本|法医学|纪实|死亡|社会学|译文纪实|非虚构|历史思考
3876, 2018-4 ,376,7.7,社会学|性别研究|性别|女性主义|身体|文化研究|社会文化|2018
3877, 2017-9 ,1681,7.5,社会学|田野调查|性社会学|人类学|性文化|性学|中国|笔记
3878, 2017-2-1 ,1810,6,风险|经济学|经济|社会学|黑天鹅|思维|经济管理|金融
3879, 2016-11 ,1866,8.1,纪实文学|乡土中国|农村|梁鸿|社会学|非虚构|社会人文|中国
3880, 2019-6 ,142,8.4,社会学|家庭|女性|亲密关系|社会|人类学|田野调查|中国
3881, 2019-6-1 ,680,7.8,社会学|社会分层|中国|社会|阶级|三联书店|中国研究
3882, 2011-1 ,605,8.5,社会学|政治学|美国|社会资本|社会|政治|社区|比较政治
3883, 2014-8 ,3664,7.6,纪实|社会学|社会分层|社会|美国|生活|美国文学|人生
3884, 2000-4 ,1118,8.9,社会学|涂尔干|社会学经典理论|社会理论|经典|社会|法国|三联书店
3885, 2021-4-1 ,10,9.2,社会学|城市研究|城市|城市社会学|社會學|新书记|民族志|纽约
3886, 2020-5 ,298,7.7,社会学|政治哲学|民粹主义|西班牙|政治|政治学|2020|@译本
3887, 1995-4 ,1761,8.4,经济学|社会学|公共选择|奥尔森|政治学|社会|经济|系统思维
3888, 2020-7 ,300,7.6,城市规划|城市研究|社会学|社会|美国|历史|加拿大
3889, 2015-11 ,2026,8,人类学|社会学|香港|城市研究|香港研究|城市|海外中国研究|民族志
3890, 2020-10-31 ,229,7.7,社会学|经济学|网络生活|未来|经济|美国|金融|@译本
3891, 2013-1 ,1140,8.8,博弈论|经济学|张维迎|社会学|经济|社会|策略|博弈
3892, 2018-6-1 ,2016,8,思维|社会学|复杂性|科普|商业|社科|科学|复杂
3893, 2016-5-1 ,220,9.2,社会学|吉登斯|社会学理论|社会科学|社会理论|政治学|政治理论|历史
3894, 2021-1 ,546,9.1,王小波|中国文学|文学|社会学|社会|中国|散文|新经典文化
3895, 2017-9-19 ,335,8.3,美国|旅行|美国文学|社会|社会学|非虚构|小说|英文原版
3896, 2021-5 ,32,8.2,非虚构|社会学|科普|美国|社会|道德|美国文学|新译本
3897, 2019-12 ,77,9,社会学|学术史|知识社会学|中国近代史|历史|知识|2020
3898, 2021-8 ,10,0,社会学|经济社会学|文化社会学|历史思考|通识
3899, 2009-10 ,935,9.2,巴尔扎克|人间喜剧|外国文学|法国文学|小说|人性|文学|法国
3900, 2015-9 ,3546,8.4,人类学|社会学|纪实|彝族|民族志|当代中国|社会|中国
3901, 2021-1 ,67,8.2,城市|社会学|环境|设计|理想国|建筑|心理|城市规划
3902, 2017-8 ,1837,7.8,孤独|社会心理学|文学|艺术|城市|外国文学|社会|社会学
3903, 2016-5 ,1048,9.2,温铁军|政治经济学|三农问题|当代中国|新角度看中国经济|经济学|经济|社会学
3904, 2010-11 ,284,9.6,社会学|马克斯·韦伯|政治学|韦伯|政治哲学|经典|哲学|德国
3905, 2010-6 ,467,7.7,社会学|消费主义|齐格蒙特·鲍曼|社会|消费|文化研究|政治学|经济学
3906, 2016-1 ,342,8.4,社会学|中产阶级|社会分层|美国|社会阶层|社会|米尔斯|文化研究
3907, 2020-1 ,163,9.4,社会学|政治经济学|卡尔·波兰尼|经济学|经济史|经济|政治|经济与管理
3908, 2020-12-1 ,1452,7.6,个人管理|冯唐|管理学|商业|随笔|企业|社会学|创业
3909, 2013-2-1 ,483,7,社会学|人口|计划生育|人口学|社会|中国|经济|中国研究
3910, 2020-9 ,345,7.7,女性|社会学|性别研究|社会|家庭|性别|家务|历史思考
3911, 2018-5 ,3261,7.8,女性|女性主义|社会学|单身|性别研究|婚姻|美国|两性
3912, 2009-1-1 ,279,8.6,人类学|女性主义|女权主义|女性|社会学|性别|政治学|思想史
3913, 2011-5 ,10558,8,官场小说|官场|小说|职场|人性|中国|社会学|政治
3914, 2011-1 ,14112,8,熊培云|社会|杂文|随笔|自由在高处|自由&民主|人文（文化+社科+教育）|社会学
3915, 2013-4 ,3395,8.3,社会学|梁鸿|纪实|当代中国|社会|中国|非虚构写作|故乡
3916, 2003-8 ,1578,8.3,社会学|海外中国研究|杜赞奇|社会史|历史|人类学|海外中国研究丛书|中国研究
3917, 2004-12-01 ,530,9,经济学|阿马蒂亚·森|社会学|经济|印度|学术
3918, 2017-1 ,115,9.2,社会学|布迪厄|社会理论|哲学|布尔迪厄|艺术社会学|Bourdieu|通识类
3919, 2011-6 ,367,8.5,女性主义|女性|社会学|女权|女权主义|性别研究|文化研究|外国文学
3920, 2018-11 ,5315,6.7,女性|人类学|社会学|美国|育儿|社會學|美国研究|纪实
3921, 2020-9 ,96,6.5,女性|性别研究|社会学|女性主义|女权主义|社会|历史与记忆|文化史
3922, 2019-1 ,614,9.3,马克斯·韦伯|社会学|政治哲学|政治学|学术|社科|现实主义|sociology
3923, 2021-4-10 ,41,8.4,女性|性别研究|女权|科普|社会学|科学|社会|科学社会学
3924, 2017-8 ,2151,8.5,中东|纪实文学|历史|社会学|伊斯兰|纪实
3925, 2020-10 ,160,8.3,社会学|人类学|保险|经济社会学|文化社会学|人文社科|医学人文|经济
3926, 2021-1 ,20,8.7,社会学|媒体|传播学|互联网|互联网+|网络生活|法律社会学|社会
3927, 2018-10 ,2129,7.2,社会史|四川|历史|社会学|王笛|近代史|民国
3928, 2012-2-1 ,357,8.4,社会学|历史学|布尔迪厄|历史|史学理论|文化研究|布迪厄|年鉴学派
3929, 2020-7 ,362,8,资本主义|社会学|理想国译丛|政治学|理想国|政治|经济|英国
3930, 2020-9-10 ,107,8.8,社会学|政治哲学|桑德尔|政治|哲学|资本主义|人类学|英文原版
3931, 2018-1-10 ,99,9.6,女性|女性主义|社会学|女权主义|性別研究|女性史|港台版|2018
3932, 2018-7 ,128,9.4,农村研究|社会学|政治学|历史|近现代史|中国近现代史|历史学
3933, 2013-1 ,529,9.2,传播学|社会学|宣传|新闻传播|政治学|刘海龙|政治|新闻学
3934, 2014-1 ,762,8.4,社会学|人类学|海外中国研究|城市|城市史|中国|政治社会学|社会
3935, 2020-1-22 ,546,9.3,何伟|埃及|非虚构写作|社会学|考古学|政治学|台版|2020
3936, 2010-1 ,423,9.2,社会学|马克斯·韦伯|经济学|韦伯|经济社会学|政治学|社会理论|经济
3937, 2018-10 ,16172,8.4,生活|漫画|漫画/绘本|匡扶摇|温暖|随笔|社会学|中国
3938, 2020-6 ,197,7.6,性别研究|社会学|社会史|文化研究|历史|近代史|近现代史|2020
3939, 2021-4 ,99,8,社会学|资本主义|日本|经济学|未来|后浪|社会|2021
3940, 2021-3 ,49,8,人类学|非洲|社会学|文化研究|旅行|广西师范大学出版社|非虚构|2021
3941, 1998-01-01 ,365,9.1,社会学|布迪厄|社会理论|布尔迪厄|社会科学|哲学|Bourdieu|知识分子
3942, 2014-1 ,1695,8.7,逻辑|徐贲|社会学|思维|社会|批判性思维|随笔|文化批评
3943, 2015-10-1 ,262,8.3,社会学|吉登斯|社会学人类学|教材|入门|社会|*北京大学出版社*|英国
3944, 2021-1-31 ,436,7.5,社会学|美国|社会分层|美国研究|美国历史|政治学|美国史|社会史
3945, 2020-1 ,279,7.6,社会学|日本|人类学|城市|三联|台北|*三联@北京*|2017
3946, 2002-3 ,864,8.8,人类学|社会学|田野调查|农村|中国|社会|民族志|福建
3947, 2013-5 ,443,8.7,社会学|杨继绳|社会|中国|政治|当代中国|社科|历史
3948, 2020-11 ,1056,8.8,纪实文学|纪实|毒品|拉美|采访|社会学|犯罪学|中国
3949, 2017-5 ,2112,7.8,日本|社会学|中产阶级|日本研究|傅高义|文化研究|社会|日本史
3950, 2013-7-1 ,678,8.1,社会学|性学|性社会学|潘绥铭|性|中国|社会|文化
3951, 1995-12 ,1025,8.7,社会学|涂尔干|方法论|社会学经典理论|社会理论|汉译世界学术名著丛书|法国|商务印书馆
3952, 2014-7-1 ,508,9,人类学|社会学|墨西哥|社会|拉美|文学|田野调查|家庭
3953, 2019-2 ,101,8.8,社会学|社会理论|德国|文化|*北京·商务印书馆*|新书记
3954, 2018-9-1 ,938,9.1,社会学|社会|农村|中国|中国文学|传统|历史|好书，值得一读
3955, 2010-1 ,923,8.5,社会学|成都|王笛|公共空间|城市史|历史|城市|新文化史
3956, 2008-09-16 ,83,8.8,社会学|社会分层|海外中国研究|阶层|社会|中国|中国研究|政治
3957, 2013-11-1 ,391,8.8,社会学|集体记忆|历史|政治社会学|政治学|中国近代史|近代史|记忆
3958, 2016-1 ,757,8.1,社会学|美国|纪实|人类学|城市|黑帮|社科|社会
3959, 2019-1-5 ,175,7.8,社会学|性別|心理|爱情|台版|恋爱|社会|2019
3960, 2013-3-1 ,1831,8.8,秦晖|社会学|政治学|当代中国|政治|社会|中国|杂论
3961, 2021-8 ,10,0,社会学|日本|女性主义|外国文学|日本文学|非虚构|女性|gender
3962, 2015-10 ,644,7.8,社会学|布尔迪厄|文化研究|社会分层|社会科学|法国|社会|政治社会学
3963, 2013-11-1 ,497,9.3,土地|城市化|经济学|经济|社会学|城市规划|城镇化|中国
3964, 2018-6-30 ,5863,8.3,好书，值得一读|小说|阿耐|社会学|非常不错的一本书，值得推荐！|我想读这本书|读客|想读，一定很精彩！
3965, 2016-6 ,522,9.1,传播学|新闻传播学|社会学|社会科学|传播|心理|沟通|后浪
3966, 2021-3 ,82,7.7,人类学|社会学|科普|生物学|心理学|英国|非虚构
3967, 2021-4 ,25,8.9,文化研究|传播学|图像|社会学|摄影|学术|艺术史书单|好奇
3968, 2016-8 ,925,7.8,社会学|消费|郑也夫|社会|社科|人文|经济|社会学与人类学
3969, 2016-11 ,378,8.7,宗教|社会学|宗教社会学|海外中国研究|历史|中国|宗教史|汉学
3970, 2000-08 ,860,9.3,社会学|人类学|项飚|城市研究|社会调查|中国研究|中国|社会转型
3971, 2021-5 ,42,8.8,文学|科幻小说|小说|后浪|科幻|中国当代小说|中国当代|社会学
3972, 2019-7 ,471,7.4,社会学|性别研究|农民工|人文社科|社会|中国|中国研究|中国大陆
3973, 1992-11 ,2053,8.2,社会学|王小波|同性恋|李银河|性别研究|社会|中国|同志
3974, 2015-12 ,78,7.9,社会学|时间|批判理论|哲学|社会理论|德国|sociology|*北京大学出版社*
3975, 2017-7 ,1049,8.4,饮食|科普|饮食文化|社会学|美国|吃|美食|我想读这本书
3976, 2016-8-1 ,1962,8.1,人类学|社会学|列维-斯特劳斯|法国|哲学|随笔|2016|上海人民出版社
3977, 2017-4 ,482,8.5,社会学|周其仁|经济学|农村|城市|中国|经济|社会
3978, 2009-6-1 ,330,8.4,社会学|农村|历史|中国|法律社会学|法学|法律|文化史
3979, 2012-1 ,533,8.3,社会学|人类学|阎云翔|中国|海外中国研究|社会|中国研究
3980, 2020-4 ,96,8.9,社会学|社会理论|思想史|教材|思想家|2020|社会|史论
3981, 2016-5-31 ,240,8.9,女性主义|女权|女性|社会学|Feminism|英国|社科|英语
3982, 2017-5 ,2225,9.2,老舍|中国文学|文学经典|小说|短篇|文学|好书，值得一读|社会学
3983, 2017-2 ,295,8.4,段义孚|地理学|空间|社会学|文化研究|人类学|哲学
3984, 2021-1-1 ,63,8.2,社会学|农村|当代中国|三农|广西师范大学出版社|人文|新民说|历史
3985, 2021-3 ,64,7.3,美国|社会学|政治学|政治|社会|搞笑|制度|社会科学
3986, 2019-7-1 ,495,8.1,社会学|社会网络|人际关系|经济学|思维方式|网络生活|社会|2019
3987, 2018-7-10 ,1913,7.6,人生|自我管理|个人管理|社会学|成长|社会|人生必读|管理
3988, 2018-8 ,164,8.5,社会学|布迪厄|布尔迪厄|社会理论|哲学|导读|思想家和思想导读丛书|拜德雅
3989, 2020-8 ,119,9.1,日本|政治学|民族主义|日本史|社会学|历史|日本研究|日本政治
3990, 2021-5 ,12,7.7,女性|社会学|非虚构|随笔|空间|身体|行走|旅行
3991, 2021-5 ,18,7.8,社会学|公共卫生|普利策奖|生活|瘟疫|电车
3992, 2019-5 ,242,8.3,社会学|文化研究|社会分层|德国|社会|2019|社科|社会科学文献出版社
3993, 2015-7 ,365,8.9,社会学|雷蒙·阿隆|社会理论|思想史|理论|法国|*上海译文出版社*
3994, 2020-6 ,221,7.6,社会学|政治学|理想国|社会|政治|2020|***理想国***|奇怪的东西
3995, 2002-02 ,488,8.5,社会学|意识形态|知识社会学|哲学|政治哲学|政治学|西方哲学|乌托邦
3996, 2021-1 ,703,6.3,纪实|意大利|非虚构|散文|社会学|社科|外国文学|新书记
3997, 2007-10-1 ,124,8.3,女性主义|女权主义|社会学|女性|政治哲学|法学|西方哲学|法理学
3998, 2020-5-1 ,205,7.9,社会学|历史|经济史|政治经济学|政治学|*北京·社会科学文献出版社*|2020|@译本
3999, 2012-9 ,326,8.3,社会学|性别研究|同性恋|人类学|城市|同志|中国|同性
4000, 2013-1 ,1066,8.3,社会学|沃尔特·李普曼|传播学|新闻传播|政治文化|美国|社会|社科
4001, 2019-7 ,85,8.2,社会学|美国|社会分层|美国研究|阶级|社会|2019|*北京·社会科学文献出版社*
4002, 2001-2 ,517,7.4,社会学|吉登斯|亲密关系|文化研究|性别研究|性|情感|性学
4003, 2006-3 ,573,8.4,研究方法|社会学|质性研究|方法论|教育学|方法|社会科学|教材
4004, 2020-8 ,99,8.6,社会学|传播学|控制论|科技|民主|2020
4005, 2006-3-1 ,1215,9.2,社会学|赵鼎新|社会运动|政治学|政治社会学|政治|社会理论|社会
4006, 2011-1 ,1549,8.7,历史|金观涛|社会学|社会结构|中国历史|政治学|刘青峰|中国
4007, 2019-6 ,198,8,社会学|保险|经济社会学|经济学|美国|金融|经济|历史
4008, 2017-10 ,84,8.4,社会学|农村研究|农村|中国研究|三农|中国
4009, 2020-11 ,492,6.8,社会学|社会|经济学|政治|2020|投资|经管
4010, 2021-3 ,38,8.2,社会学|人类学|科普|英国|2021|杂文|历史|社会
4011, 2020-3 ,485,7.1,经济学|经济|行为金融学|社会学|商业|金融|故事|社科
4012, 2014-10-30 ,371,7.9,社会学|自杀|农村研究|乡村|当代中国|中国|农村|社会
4013, 2021-1 ,28,9.3,社会学|雷蒙·阿隆|历史|世界史|历史学|自由主义|2020
4014, 2019-8 ,202,7.5,人口学|社会学|未来|科普|社会学与人类学|社科|社会|2019
4015, 2018-8 ,601,9.5,社会学|韦伯|李猛|马克斯·韦伯|科学|社会理论|学术|社会学理论
4016, 2020-11 ,215,7.5,日本|经济学|社会学|经济|社会发展|社会|后浪|中国
4017, 2002-10 ,348,8.9,女性主义|社会学|女权主义|性别研究|女性|社会性别|哲学|Feminism
4018, 2020-8 ,1087,7.9,日本|纪实|译文纪实|纪实文学|社会学|社会|非虚构|*上海译文出版社*
4019, 2013-7-1 ,949,8.4,人类学|社会学|集体记忆|社会史|海外中国研究|记忆|历史|社会
4020, 2016-1-1 ,508,8.9,教育|政治学|徐贲|政治|社会学|社会科学|极权主义|社会
4021, 2020-9 ,10,0,文化史|社会学|历史|近代史|社會學|未知|文献|文学
4022, 2021-7 ,10,0,社会学|心理学|心理|社会|历史种种
4023, 2011-2-1 ,610,8.4,社会学|现代性|吉登斯|社会理论|文化研究|英国|社会科学|社会
4024, 2021-6-1 ,24,8.7,法社会学|法律|社会学|法律社会学|2021|法理学|新书记|随笔
4025, 2021-1 ,10,0,社会学|政治学|人文与社会译丛|政治|2021|再版
4026, 2020-10-1 ,27,9.2,研究方法|社会学|方法论|社会科学|量化|统计学|Methodology|新书记
4027, 2005-05 ,204,7.8,女性主义|性别研究|社会学|女性|性别|文化研究|社会|社会理论
4028, 2012-12 ,17133,7.5,大数据|互联网|数据挖掘|大数据时代|互联网趋势|计算机|数据|社会学
4029, 2017-11-1 ,368,7.5,社会学|历史|传播学|法国|法国大革命|文化史|谣言|政治史
4030, 2017-6 ,908,8.7,乔治·奥威尔|纪实|英国|英国文学|社会学|奥威尔|纪实文学|外国文学
4031, 2019-3 ,296,7.4,海外中国研究|人类学|民间信仰|民俗|社会学|文化研究|宗教|历史
4032, 2015-11 ,1485,7.3,饮食|科普|食品|商业|社会学|营养|经济学|生活
4033, 2007-8-1 ,489,9,社会学|社会学入门|社会|教材|科普|社会学理论|Sociology
4034, 2020-6 ,65,7.7,社会学|经济社会学|工作|社会|劳工|美国|2020
4035, 2018-7 ,1148,8.2,社会学|铁路|社会史|文化史|历史社会学|历史|地理|空间
4036, 2008-9 ,81,9.3,社会学|社会理论|社会结构|方法论|经典|社科|社会
4037, 1999-02 ,682,8.4,经济学|熊彼特|政治学|政治|社会学|经济|民主|汉译世界学术名著丛书
4038, 2007-03 ,194,8.1,社会学|政治学|政治|历史|政治哲学|社会科学|历史社会学|社会研究
4039, 2016-9 ,501,8.1,性学|两性|性|心理|社会学|爱情|社会科学|美国
4040, 2021-4 ,10,0,女性史|社会史|中国近代史|社会学|性别研究|海外中国研究|性别|加拿大
4041, 2006-8 ,392,8.3,社会学|涂尔干|人类学|社会学经典理论|哲学|社会|社会科学|社会理论
4042, 2019-10 ,166,8.4,社会学|三农|当代中国|农村|乡村
4043, 2021-5 ,10,0,社会学|人性|科普|心理学|伦理学|akb|SaS|Psych
4044, 2013-3 ,5844,7.5,纪实|社会学|中国|社会|张彤禾|劳工|非虚构|劳工研究
4045, 2007-9-1 ,1965,8.3,法学|苏力|法律|制度|社会学|法理学|法理|思想
4046, 2020-7 ,192,7,社会学|非虚构|普利策奖|非虚构文学|美国|美国研究
4047, 2018-1 ,539,8.7,托尼·朱特|社会学|历史|政治学|国际政治|随笔|世界史|欧洲史
4048, 2004-1 ,129,8.5,社会学|上野千鹤子|日本|女性主义|女性|家庭|社会|女权
4049, 1999-01 ,646,8.4,社会学|潘绥铭|性学|社会学/人类学|社会|性|性社会学|中国
4050, 2011-9-30 ,206,9.3,社会学|方法论|潘绥铭|社会研究方法|研究方法|社会学/人类学|方法
4051, 2018-5-1 ,29,8.7,社会学|教育|美国|教育学|美国研究|社会史|历史|社会分层
4052, 2007-3 ,799,8.3,政治学|社会学|革命|历史|政治|社会运动|历史社会学|海外中国研究
4053, 2021-3-15 ,31,8.2,社会学|德鲁克|管理学|知识|宏观经济|管理|经济学|社会
4054, 2012-5 ,169,8.6,社会学|布尔迪厄|文化研究|布迪厄|社会|人类学|艺术理论
4055, 2019-7 ,616,8.7,社会学|政治学|思想史|美国|陈以侃|外国文学|新译本|2.散文随笔
4056, 2008-05 ,623,8.5,汪晖|政治哲学|政治学|思想史|政治|中国|现代性|社会学
4057, 2008-1 ,1348,8.8,社会学|郑也夫|治学|论文|论文写作|学术|方法论|学习方法
4058, 2020-9 ,112,8.1,社会学|心理学|社科|后浪|美国|2020|微信读书
4059, 2017-3-1 ,875,8.1,纪实|社会学|农村|乡村|社会|理想国|中国大陆
4060, 2020-6-15 ,502,7.7,美国|经济|政治|社会学|国际关系|外交|好书，值得一读|经济学
4061, 2012-12-1 ,492,8.5,政治学|社会学|历史社会学|比较政治学|政治|历史|民主|政治理论
4062, 2014-3 ,43,9.8,经济学|社会学|温铁军|经济|历史|三农|必读
4063, 2020-10 ,78,7.7,社会学|研究方法|学术研究|人文社科|现代中国|中国大陆
4064, 2016-4 ,244,9.1,人类学|马林诺夫斯基|社会学|民族志|社会学/人类学|田野调查|人類學|经典
4065, 2009-11 ,387,8.7,朱迪斯·巴特勒|女性主义|社会学|性别研究|女权主义|文化研究|哲学|性别
4066, 2008-10-1 ,408,7.6,互联网|传播学|社会学|信息|社会|网络|美国
4067, 2020-1 ,409,8.3,传播学|社交媒体|社会学|互联网|人际交往|网络生活|媒介|心理学
4068, 2012-6 ,153,9.1,社会学|布迪厄|人类学|社会学＆人类学|布尔迪厄|哲学|历史人类学|法国
4069, 2020-4-1 ,61,8.8,人类学|历史|社会学|社科|世界史|政治学|科普|世界历史
4070, 2019-3-7 ,307,9.2,女性|女性主义|社会学|性别研究|数据|统计|非虚构|2019
4071, 2009-12-01 ,618,8.4,社会学|欧文·戈夫曼|社会心理学|心理学|社会理论|社会学/人类学|美国
4072, 2011-3-1 ,152,9.5,社会学|马克斯·韦伯|马克思·韦伯|经济学|韦伯|德国|社会
4073, 2010-12 ,971,8.1,新自由主义|大卫·哈维|政治学|政治哲学|社会学|政治|哲学|经济学
4074, 2017-6 ,685,7.5,女性|女权|尼日利亚|女性主义|社会学|性别|社会|2017
